OPS,temp,precip,wind_spd,humidity,pressure,cloud,visibility,uv
0.64393939,70,0.0,20.579848,70,1007,0,9.9,2.1
0.69208211,70,0.047244,28.632832,73,967.4,87,9.9,1
0.49910395,79,0.0,10.513618,46,998.2,25,9.9,1.9
0.68121442,69.8,0.465355,20.579848,88,977.3,100,5,1.1
1.04186047,80.6,0.0,6.039738,28,826.3,25,9.9,2.7
0.8,68.9,0.0,10.961006,58,989.5,2,,2.1
0.70833333,66,0.0,20.579848,67,1011.8,87,9.9,1.6
0.56862745,69.8,0.186614,15.434886,94,1005.3,25,3.1,1
0.89583333,81,0.0,12.974252,35,986.3,0,9.9,1.1
0.92540793,58.5,0.0,12.974252,67,1008.1,35,,2.7
0.75130616,90.5,0.0,33.5541,19,989.8,14,,2.5
0.93589744,80.1,0.0,25.501116,45,968.4,0,9.9,2.6
1.10722611,55.8,0.0,20.579848,67,1011.2,32,,2.5
0.6491228,82.8,0.0,15.434886,47,977.9,87,9.9,1.3
0.94545455,85.1,0.0,23.935258,23,992.9,0,,2.5
0.53392659,71.1,0.047244,12.974252,81,1011.8,50,9.9,1.3
0.86666667,70,0.0,15.434886,68,1009.7,0,9.9,2.3
0.50907258,66.2,0.0,23.040482,72,1000.3,60,8.7,2.1
0.85645933,87.1,0.0,31.093466,38,985,25,9.9,2
0.87631579,84.2,0.0,15.434886,18,824.6,25,9.9,2.5
0.58067227,66,0.023622,8.052984,93,1006.8,25,3.7,0.9
0.65347985,84,0.0,15.434886,38,999.8,50,9.9,1.4
0.70535714,84.4,0.0,15.434886,48,1010.2,17,,1.8
0.70535714,68,0.0,20.579848,65,1013.5,50,9.9,2.3
0.75,80.6,0.0,12.974252,54,993.4,0,9.9,1.1
0.87373737,71.6,0.27874,18.119214,83,978.2,100,6.8,1.1
0.86032389,91.2,0.0,10.513618,33,1012.9,21,,1.3
0.82536765,90.5,0.0,25.501116,29,989.3,0,,1.5
0.86666667,63.3,0.0,2.460634,59,1008.7,4,,0.9
0.93434344,68,0.0,38.475368,64,1001.2,0,8.7,1.5
0.35828877,66,0.0,20.579848,67,1012.5,50,9.9,2.4
0.46595528,82.9,0.0,28.632832,44,970,50,9.9,2.6
0.58151261,84.9,0.0,10.513618,38,998.2,50,9.9,0.9
1.16463415,73.9,0.0,15.434886,57,1008,0,9.9,2.4
0.57272727,91,0.0,33.5541,38,1012.8,50,9.9,1.4
0.57972351,89.1,0.0,25.501116,37,1007.1,0,9.9,2.1
0.79047619,78.8,0.0,36.014734,27,820.9,50,9.9,0.9
0.3866995,82.4,0.27874,18.119214,51,988.4,0,9.9,1.3
0.68138528,84,0.0,28.632832,42,983.7,50,9.9,1.1
0.63931888,83.3,0.0,29.974996,36,990.1,28,,2.1
0.75514874,88,0.0,7.605596,46,1010.8,25,9.9,1.9
0.76550079,63.3,0.0,18.119214,51,1007.3,2,,2.8
0.49607672,69.8,0.0,36.014734,64,1004.2,13,8.7,2.1
0.59411765,85.1,0.0,28.632832,39,990.6,19,,0.8
0.50907258,84,0.0,15.434886,51,981.3,50,9.9,1
0.69444444,75.2,0.0,20.579848,33,822.6,87,9.9,0.9
0.57720588,86,0.0,20.579848,41,971.7,0,9.9,1.6
0.83571429,90,0.0,23.040482,46,1014.8,25,9.9,1.9
0.50159489,66,0.0,23.040482,62,1012.1,100,9.9,1.6
0.76078432,78.4,0.0,18.119214,43,990.7,85,,1.1
0.64967105,86,0.0,25.501116,51,986.4,0,9.9,2.2
1.22958931,88.3,0.0,10.513618,52,1014.4,19,,1.6
0.75322812,68,0.0,20.579848,65,1008.4,25,9.9,1.6
0.7059387,82.8,0.0,10.513618,63,978.6,100,9.9,1.1
0.93142516,84.9,0.0,28.632832,59,996.1,87,9.9,0.9
1.01704545,64,0.0,15.434886,67,1013.1,87,9.9,1.2
0.84050179,64.9,0.0,20.579848,60,1009.4,100,9.9,0.9
0.72474747,89.4,0.0,23.935258,46,1014,1,,1.9
1.12410714,73,0.0,18.119214,46,1011.8,0,9.9,1.4
0.83552124,82.6,0.0,25.501116,58,1018.5,35,,2.2
0.81272401,86,0.0,23.040482,66,990.8,0,9.9,1
0.77692308,87.1,0.0,12.974252,60,1018,50,9.9,1.9
0.45208845,78.1,0.0,2.013246,73,998.5,100,9.9,1.7
0.78035714,73.9,0.070866,12.974252,84,993.5,50,8.7,1.2
0.92891986,73.9,0.791339,10.513618,93,1016.2,87,8.1,0.8
0.59459459,93.9,0.0,8.052984,36,981.4,25,9.9,1.5
0.38528138,68,0.0,23.040482,63,1016.2,87,9.9,0.8
0.46212121,84,0.27874,8.052984,62,1014,100,,0.8
0.59982174,82.9,0.092126,20.579848,58,971.3,25,9.9,1
0.8295626,74.7,0.092126,10.513618,83,993.7,40,,1.3
0.51428571,62.1,0.0,54.133948,51,1016,25,9.9,2.4
0.58238884,78.1,0.115748,15.434886,68,1000.2,87,9.9,1.1
1.19597069,78.4,0.047244,7.605596,74,1014.6,100,,1
0.50244379,82.9,0.023622,28.632832,60,1013.1,87,9.9,1.3
0.64495798,61,0.0,46.528352,59,1019.4,50,9.9,2.7
1.04705882,84.9,0.0,10.513618,59,998.2,25,9.9,1.3
0.42291667,88,0.0,4.026492,38,1012,65,,1.1
0.41923775,80.1,0.0,15.434886,62,971.7,87,9.9,1.1
0.41866029,91.4,0.0,23.040482,49,992.1,50,9.9,2
0.86842105,95,0.0,25.501116,34,981.8,25,9.9,1.8
0.75961538,75,0.092126,10.513618,84,997.9,100,9.9,1.3
0.43087121,81.1,0.0,4.921268,65,1013.4,51,,0.9
0.42211982,70.7,0.0,14.54011,84,994.2,29,,1.9
0.78676471,82.4,0.0,23.040482,62,1017.6,14,,2.7
0.28528226,68,0.0,20.579848,56,1018.9,87,9.9,0.9
0.7125,88,0.0,10.513618,55,1017,0,9.9,2.5
0.77598566,72,0.0,18.119214,34,1014.5,0,9.9,2.5
0.74197689,86,0.0,10.513618,57,993.5,0,9.9,2.2
1.07602339,63,0.0,16.105968,52,1017.7,4,,2
0.65058479,78.1,0.0,36.014734,45,1014.2,87,9.9,1.1
1.19597069,83.3,0.0,20.579848,62,1015.2,24,,2.6
0.34022988,64,0.0,56.594582,49,1018.4,25,9.9,2.8
0.54779412,81,0.047244,7.605596,64,993.5,87,9.9,1.2
1.02711324,97,0.0,12.974252,31,976.8,0,9.9,2.2
0.69230769,72,0.023622,7.605596,93,967.8,100,6.8,1
0.81458333,71.8,0.0,12.079476,85,992.2,30,,2
1.12891986,87.1,0.0,18.119214,49,990.5,0,9.9,2.5
1.34569378,75.9,0.0,10.513618,30,1004.8,0,9.9,2.5
0.97619048,75,0.0,23.040482,70,987.3,50,9.9,2.3
0.75882353,89.1,0.0,25.501116,36,976.5,0,9.9,1.1
0.21825397,68.9,0.0,2.460634,93,1008.3,77,,0.9
0.58333333,83.1,0.047244,23.040482,66,1013.7,8,,1.3
0.7008547,88,0.0,12.974252,45,986.5,0,9.9,2.3
0.99019608,73.2,0.0,12.079476,89,989.6,9,,1.9
0.74025974,69.1,0.0,36.014734,54,1014,25,9.9,2.3
0.79665071,61.7,0.0,14.092722,77,1014,24,,0.8
0.72574526,102,0.0,25.501116,3,967.1,0,9.9,2.1
0.70089286,66.9,0.0,20.579848,63,1011.8,87,9.9,0.8
0.79078341,87.1,0.0,20.579848,59,1013,0,9.9,2.4
0.75732601,68,0.0,33.5541,51,989.5,100,,1.5
1.1031746,80.1,0.0,10.513618,79,990.2,50,9.9,1.2
0.70175438,86,0.0,25.501116,65,1010.6,50,9.9,2.7
0.44505494,78.6,0.0,6.039738,54,1008.6,34,,1.3
0.9484127,89.1,0.0,10.513618,51,991.5,25,9.9,1.7
0.70294118,72,0.0,23.040482,73,989.3,25,9.9,2.3
0.66385135,70.2,0.0,2.460634,65,990.6,45,,1.8
0.54779412,77,0.0,7.605596,40,1002.8,0,9.9,2.5
0.7972973,108,0.0,12.974252,3,965.5,25,9.9,2.1
1.14898989,68,0.0,28.632832,72,1010.3,25,9.9,2.4
0.81609195,84.7,0.13937,28.632832,70,1011.1,28,,1.1
0.83809524,84.9,0.0,25.501116,18,982.4,0,9.9,3.1
0.55536182,84.9,0.0,18.119214,54,987.5,0,9.9,1.6
0.67272727,78.6,0.0,6.039738,54,1008.6,34,,1.3
0.83804348,75,0.0,12.974252,61,1009.4,100,9.9,0.8
0.65092166,69.1,0.0,7.605596,54,1010.1,87,9.9,0.9
0.93846154,71.8,0.0,14.092722,81,988.7,45,,1.6
0.56810036,67.3,0.0,6.039738,64,1009.4,6,,1.2
0.55108359,111,0.0,33.5541,3,966.8,25,9.9,2.1
0.72321429,95,0.0,36.014734,21,979.4,0,9.9,3
0.54804805,89.6,0.0,36.014734,49,1010.2,28,,1
1.01176471,79.2,0.0,18.119214,65,1009.6,100,,0.9
0.98611111,68,0.0,31.093466,70,1011.3,25,9.9,2.4
0.17407407,84.9,0.0,25.501116,32,988.8,0,9.9,3.5
0.64169884,69.1,0.0,23.040482,58,1011.1,87,9.9,1.1
0.39354839,75.6,0.0,10.961006,52,993,18,,2.6
0.68402778,79.3,0.0,21.922012,39,1009.8,35,,2.3
0.89124424,88,0.0,23.040482,48,993.2,0,9.9,2.1
0.78867623,84.9,0.0,31.093466,67,1009.9,0,9.9,1.3
0.91666667,75.9,0.0,18.119214,46,1004.8,0,9.9,2.5
0.62857143,76.3,0.0,25.501116,30,993.4,2,,2.3
0.39658444,75.9,0.0,18.119214,76,989.7,87,8.1,3.1
0.86409267,77,0.0,15.434886,64,1010.1,100,9.9,1.2
0.44848485,65.5,0.0,4.921268,56,994.6,61,,1.5
0.42911877,73.9,0.0,10.513618,57,989.3,0,9.9,2.7
1.07791328,62.6,0.0,31.093466,56,1015.5,13,,2.7
0.47018573,70.7,0.0,10.513618,60,994.2,35,,1.9
0.93625192,68,0.0,59.055216,60,1014,25,9.9,2.8
0.7047619,73,0.0,25.501116,65,1007.1,50,9.9,2
0.71062618,95,0.0,12.974252,12,828.6,50,9.9,1.2
0.64785789,88.3,0.0,10.513618,45,1005.8,21,,2.5
0.88014311,91.9,0.0,10.513618,33,988,0,9.9,2.3
0.90501792,66,0.0,15.434886,72,1015.8,100,9.9,2.3
0.80170778,91,0.0,28.632832,38,997.8,0,9.9,1.3
0.50806452,64.2,0.092126,14.092722,88,1009.9,70,,0.8
0.47619047,78.1,0.0,7.605596,49,1003.8,0,9.9,2.3
1.04175824,95,0.0,15.434886,12,828.9,25,9.9,2.3
0.7482066,69.8,0.0,38.475368,30,1003.8,0,8.7,3.2
1.14456317,66,0.0,25.501116,62,1023.3,87,9.9,1.8
0.36824324,64.6,0.0,12.974252,40,998.9,1,,2.6
0.90590111,81,0.0,12.079476,45,1000.8,0,9.9,0.9
0.66111111,85.5,0.0,25.501116,30,974.3,25,9.9,3.5
0.56280788,88,0.0,25.501116,32,1001.2,0,9.9,1.5
0.96422894,80.2,0.0,12.974252,44,1008.3,6,,2.2
0.95604395,70.5,0.0,23.040482,49,1015.1,0,,2.6
0.71171171,78.1,0.0,38.475368,41,1005,50,9.9,1.8
0.77886977,82.4,0.27874,61.963238,65,1005.9,87,8.7,1.5
0.78494623,73,0.0,25.501116,49,1014.4,0,9.9,2.7
0.73040541,71.1,0.0,40.936002,36,994.7,0,9.9,2.5
0.53571429,91,0.0,23.040482,30,988.3,0,9.9,2.9
0.6780303,68.9,0.0,25.501116,59,997.6,3,,2.6
1.0491453,91.4,0.0,18.119214,12,829.5,87,9.9,1
0.89473684,70,0.0,18.119214,39,996.3,0,9.9,1.9
1.35,75.9,0.0,18.119214,46,1009.9,18,,0.9
0.59982174,69.8,0.0,23.040482,22,1006.1,0,8.7,1.4
1.32454212,91.4,0.0,10.06623,49,1005.6,0,9.9,1.7
0.78653846,64.2,0.0,19.01399,61,996.7,4,,2.6
0.36129032,70,0.0,20.579848,45,1022.6,0,9.9,3
0.79447004,80.1,0.0,12.974252,30,1011.8,37,,2.8
1.01963994,85.3,0.0,20.579848,34,976.9,87,9.9,2.2
0.76715177,91.9,0.0,20.579848,41,987,0,9.9,2.5
0.45858762,82.9,0.0,16.105968,46,1001.8,0,9.9,0.9
0.75077399,75,0.0,25.501116,47,1009,87,9.9,1
0.77142857,75.9,0.0,23.040482,28,1009.4,25,9.9,2.5
0.48294931,63.3,0.0,15.434886,35,997.5,6,,2.6
0.45,88,0.0,10.513618,30,1000.5,0,9.9,2.7
1.21341463,74.8,0.0,15.434886,41,1004.7,7,,2.9
0.87946429,69.1,0.0,18.119214,73,1008.1,87,9.9,1.7
0.92147436,89.6,0.0,18.119214,49,1004.9,50,9.9,2.3
1.12972973,78.1,0.0,12.974252,40,994,0,9.9,3.4
0.91861472,75.9,0.0,18.119214,24,1018.6,0,9.9,2.9
0.92315271,86.9,0.0,7.605596,33,977.9,25,9.9,3.5
0.27619047,78.1,0.0,8.052984,21,1012.8,25,9.9,2.6
0.81286549,75,0.0,15.434886,59,1004.3,0,9.9,2.2
0.72474747,69.8,0.0,25.501116,52,1004.9,0,8.7,3.2
0.77293233,91.4,0.0,28.632832,14,826,87,9.9,0.9
0.96790541,96.1,0.0,31.093466,37,981,0,9.9,2.7
0.31515151,115,0.0,31.093466,8,960.6,25,9.9,1.8
0.95311355,82.9,0.0,12.974252,39,1010.3,58,,0.9
0.58676208,91.4,0.0,10.513618,40,990.8,0,9.9,2.8
0.85784314,71.1,0.0,18.119214,49,1016.5,25,9.9,1.1
1.23055556,72,0.0,12.974252,63,1003.6,0,9.9,2.3
0.90962838,79,0.0,31.093466,54,965.5,50,9.9,1
0.78957529,86,0.0,25.501116,20,826.3,87,9.9,0.9
0.55387931,82.9,0.0,18.119214,39,1011.4,11,,0.9
1.06994048,87.4,0.0,20.579848,44,979.2,100,9.9,1.1
1.25407926,69.1,0.0,15.434886,70,1007.4,87,9.9,1.5
0.45689655,91.4,0.0,10.513618,40,1001.9,50,9.9,2.2
0.60483871,74.1,0.0,5.59235,67,988,40,,2.5
0.52083333,82,0.0,12.974252,34,1007.1,0,9.9,0.9
0.70506913,68.9,0.0,15.434886,41,1003.8,13,,2.9
0.58333333,85.3,0.092126,4.026492,51,1008,63,,1.1
0.86111111,89.6,0.047244,36.014734,55,1001.2,0,8.7,2.4
1.02618243,82.9,0.13937,15.434886,49,1001.4,50,9.9,0.8
1.11071429,73.9,0.0,18.119214,59,1003.6,0,9.9,2.5
0.80208333,57.9,0.0,40.936002,63,1005.1,17,,1.8
0.75749129,77,0.023622,8.052984,44,822.6,87,9.9,0.9
0.75396825,75,0.231496,31.093466,66,964.8,100,9.9,1.8
0.48529412,90,0.047244,25.501116,53,979,100,9.9,2.6
1.17063492,85.3,0.092126,4.026492,51,1008,63,,1.1
0.67836257,75.9,0.0,12.974252,41,1015.2,0,9.9,3
0.56862745,91.4,0.0,18.119214,33,988.4,0,9.9,3.3
1.01318681,71.1,0.0,18.119214,65,1007.4,25,9.9,2.4
0.37471264,70.5,0.0,19.01399,74,984.9,30,,1.7
0.40196079,114.1,0.0,46.528352,9,960.6,25,9.9,1.6
1.05769231,81.7,0.0,10.513618,57,1007.4,96,,1.6
1.16860465,59,0.0,40.936002,72,1008.2,31,,1.7
0.68690702,82.8,0.0,12.974252,58,1006.2,95,,1
0.67816092,69.1,0.0,20.579848,65,1011.8,25,9.9,1.7
1.08333333,84.2,0.27874,36.014734,79,1000.6,87,6.8,1
0.70454545,79,0.0,23.040482,43,1012.1,0,9.9,2.8
0.99267399,93.9,0.0,18.119214,42,973.7,25,9.9,1.5
0.94038462,77,0.0,20.579848,31,824.6,50,9.9,1.9
1.1031746,86.7,0.0,25.501116,58,1006.9,53,,0.9
0.71611722,111.9,0.0,36.014734,8,963.8,25,9.9,2.1
0.56060606,82.9,0.0,38.475368,62,972.7,87,9.9,2.5
0.62251082,93.2,0.0,28.632832,36,985.8,50,9.9,3
0.39463601,84.9,0.0,10.06623,54,1003.1,87,9.9,1.1
0.40468227,82.9,0.0,38.475368,62,972.7,87,9.9,2.5
0.76715177,69.1,0.0,20.579848,65,1008,25,9.9,2.3
0.49051233,84.9,0.0,20.579848,59,962.2,25,8.7,1.1
0.46,68.5,0.092126,9.618842,93,981.1,100,,0.9
0.51923077,87.1,0.0,36.014734,56,1000.6,87,9.9,2.4
0.59411765,65.7,0.0,28.632832,68,988.5,98,,1
0.92383293,82.4,0.13937,36.014734,58,990.1,0,9.9,1.4
1.01631702,69.1,0.0,28.632832,70,1013.1,0,9.9,2.4
0.53496504,87.1,0.0,36.014734,56,1000.6,87,9.9,2.4
0.76576576,107.1,0.0,36.014734,10,967.4,25,9.9,2.2
0.29166667,85.3,1.76693,10.513618,52,1001.4,86,,1
0.85454545,64.9,0.0,31.093466,32,981.8,50,9.9,1.5
0.32903226,86.5,0.0,20.579848,62,1015.9,6,,1.6
0.93026316,75.9,0.0,15.434886,21,978.8,0,9.9,2.9
0.30933063,102,0.302362,28.632832,16,968.4,100,9.9,0.7
0.74910714,66,0.0,20.579848,44,968.1,50,9.9,3.2
0.28526646,66,0.047244,15.434886,81,1005.4,100,6.8,0.8
0.47099567,75.9,0.0,12.974252,48,1008,0,9.9,1.4
0.98333333,63,0.047244,23.040482,90,1003.4,100,1.9,0.8
0.96785714,63,0.0,18.119214,51,992.5,100,9.9,1.7
0.89772727,71.8,0.0,18.119214,33,992.6,30,,0.9
0.7137161,66.9,0.0,31.093466,87,1007.7,87,9.9,0.9
0.59852217,77,0.0,10.513618,53,1008.1,0,9.9,3.1
0.84210526,82.4,0.0,18.119214,54,993.8,87,9.9,1
0.45208333,67.8,0.0,25.501116,68,1009.2,100,,0.9
0.58294931,69.1,0.0,28.632832,70,1011.1,87,9.9,1.3
0.64581124,86,0.13937,33.5541,77,1015,87,9.9,1.1
0.44919786,83.8,0.023622,12.974252,78,1018.8,100,,1
0.85291005,75,0.0,38.475368,43,997.1,25,9.9,2
0.5227704,74.3,0.0,8.052984,31,1021.8,2,,1.9
0.92089093,88,0.047244,12.079476,57,1018,100,9.9,2.1
1.04465116,75.9,0.0,15.434886,33,1022.3,50,9.9,2.1
0.41431452,75.9,0.0,4.026492,43,1012.1,0,9.9,2.8
0.613798,73,0.0,15.434886,36,976.6,0,9.9,2.5
1.01428571,70,0.0,18.119214,70,1013.5,87,9.9,1.6
0.53438892,79,0.0,12.974252,46,1009.4,0,9.9,2
0.97875458,75.9,0.0,12.974252,26,1021.3,50,9.9,2
1.09393939,93.2,0.0,28.632832,43,991.8,0,9.9,2.6
0.59013283,88,0.0,10.513618,37,971.1,87,9.9,1.6
0.90569106,75,0.0,10.513618,28,1017.9,0,9.9,1.4
0.52430556,93.2,0.0,28.632832,41,990.8,0,9.9,3.1
0.59821429,81.7,0.0,15.434886,70,1016.6,59,,1
0.24242424,70,0.0,23.040482,61,1007.5,0,9.9,2.5
1.11904762,72,0.0,15.434886,47,1021.9,0,9.9,2.7
0.42364532,81,0.070866,20.579848,76,997.8,100,9.9,0.9
0.75877193,82,0.13937,23.040482,38,995.8,87,9.9,1.1
0.87692308,82.9,0.0,25.501116,52,1001.5,25,9.9,1.2
0.45404412,82.9,0.0,28.632832,36,978.1,0,9.9,1
0.94343891,75.2,0.0,18.119214,53,1010.2,21,8.7,1
0.34243698,77,0.720473,10.513618,84,1017.7,100,1.9,1.1
0.57949309,59,0.0,15.434886,72,1012.2,22,,1.4
0.92105263,93.2,0.0,31.093466,41,988.4,0,9.9,3.3
0.84431524,87.1,0.0,18.119214,74,994.8,87,9.9,0.9
0.77777778,82,0.0,25.501116,69,998.9,0,9.9,2.5
0.5785473,65.5,0.0,2.013246,82,1024.4,55,,0.8
0.66666666,72.9,0.047244,8.500372,80,990.4,86,,0.9
1.25714286,72,0.0,23.040482,66,1010.4,25,9.9,2.4
0.50347222,75,0.0,31.093466,59,1023,87,9.9,0.8
0.94579946,84.2,0.0,18.119214,74,1015.9,100,,1
0.94891775,84.9,0.0,18.119214,31,978.1,0,9.9,1.3
0.48888889,75,0.0,31.093466,59,1023,87,9.9,0.8
0.89215686,75,0.0,5.59235,53,1004.1,0,9.9,2.5
0.71790541,80.1,0.028346,20.579848,66,1017,25,9.9,1.1
0.78263404,63.7,0.0,23.040482,78,990.4,39,,0.9
0.74868421,62.6,0.27874,23.040482,93,1008.4,100,8.1,1
0.65913978,83.5,0.047244,23.040482,74,1015.3,77,,1
0.5010142,75.2,1.114961,25.053728,86,987.1,53,,0.8
0.83080808,60.8,0.0,15.434886,68,1009.1,17,,2.3
0.66063349,82.9,0.0,28.632832,65,1020.2,87,9.9,0.9
1.14932681,82,0.115748,25.501116,81,1016.7,50,9.9,1.1
0.87626263,73.9,0.0,16.105968,57,1000.4,0,9.9,2.5
0.98498498,91.4,0.0,25.501116,46,988.8,0,9.9,2.4
0.71541502,84,0.0,33.5541,62,989.1,0,9.9,1.1
0.68160919,84.9,0.0,44.067718,54,998.2,0,9.9,1.4
0.74285714,79.9,0.0,25.948504,69,1021,88,,0.8
1.15980919,66.2,0.0,20.579848,88,1004.4,95,8.7,1
1.06348209,79.9,0.0,28.632832,65,986.5,27,,0.8
0.75130616,73.9,0.259843,15.434886,97,996.1,100,3.1,1.3
0.68250377,70,0.0,12.974252,65,1007.7,25,9.9,1.8
0.48076923,84,0.0,33.5541,62,989.1,0,9.9,1.1
0.32866379,77,0.826772,10.06623,87,999.5,87,9.9,1.2
0.62077922,87.1,0.0,36.014734,55,1018.9,50,9.9,1
0.90779014,68,0.0,18.119214,75,1005.7,100,9.9,1.9
0.55902778,83.7,0.047244,28.632832,70,1015.3,90,,1.1
0.91608391,82.6,0.0,4.921268,50,993.7,74,,1.4
0.91319444,69.8,0.0,28.632832,77,1005.6,1,8.7,1.9
0.88172043,75,0.0,12.974252,59,998.1,0,9.9,2.3
0.61363636,89.1,0.162992,20.579848,61,1015.3,0,9.9,1.4
0.54377881,59.2,0.0,33.5541,77,1006.7,34,,1.8
0.2507837,84.9,0.0,18.119214,63,999.9,100,9.9,1.8
0.87018256,73,0.0,23.040482,60,994.4,15,,1.5
1.21025641,83.8,0.0,29.974996,55,1018.3,37,,0.8
0.57505071,84.2,0.047244,12.974252,65,991.8,50,9.9,1.5
0.39930253,84.9,0.0,25.501116,65,991.8,87,9.9,1.7
0.92807017,78.1,0.0,25.501116,55,982.1,87,9.9,1.7
0.79974969,75.2,0.27874,23.040482,94,1004.9,87,9.9,1
0.73333333,75.9,0.0,18.119214,62,998.4,0,8.7,1
1.025,90,0.0,8.052984,57,1002.9,25,9.9,1.9
1.20350878,64,0.0,31.093466,68,998.6,64,,0.8
0.63137255,71.6,0.0,10.513618,37,832.3,87,9.9,1.2
1.19699248,89.2,0.0,23.040482,55,1021.3,0,,2.4
1.11568627,90.1,0.0,21.922012,49,1018.3,7,,0.9
0.88831169,82.9,0.0,7.605596,77,1003.8,0,9.9,0.9
1.25227273,86,0.047244,12.974252,58,999.6,0,9.9,2.4
0.61837121,89.1,0.0,7.605596,55,1016.2,87,9.9,1.6
1.1010296,69.8,0.27874,38.475368,94,1010.7,98,8.7,1
0.54299754,85.3,0.0,23.040482,51,984.1,87,9.9,1.6
0.63333333,84.9,0.023622,28.632832,72,1005.2,0,9.9,0.9
0.93333333,88.2,1.114961,23.935258,46,1016.7,92,,1.8
0.71731749,83.5,0.325984,20.579848,56,998.4,82,,0.8
0.59276018,93,0.0,33.5541,44,1019.6,25,9.9,1.6
0.55048077,73.9,0.0,10.513618,63,1002.5,0,9.9,1.1
0.36689815,80.4,0.0,20.579848,61,998.4,68,,1
0.98965517,90.5,0.0,20.579848,52,1020,5,,2.6
0.77941176,66.9,0.0,31.093466,67,1005.6,25,9.9,2.8
0.62082671,88,0.023622,15.434886,59,1001.2,50,9.9,1.2
0.66190476,80.6,0.0,10.513618,83,1008.3,12,9.9,1
1.16208598,90,0.0,14.092722,57,1013.9,87,9.9,1.6
1.05263158,71.6,0.0,38.475368,43,831.8,87,9.9,0.9
0.34045584,75.9,0.092126,18.119214,84,995.3,87,9.9,1.1
0.8468254,75.9,1.228347,10.513618,90,1002.2,25,9.9,0.9
1.27177701,71.4,0.231496,10.513618,84,994.8,77,,0.9
0.85863095,93,0.0,25.501116,41,1009.13,65,9.9,2.2
1.03030303,80.1,0.070866,12.974252,74,999.2,50,9.9,1.3
0.39658444,84.2,0.27874,15.434886,65,1007.19,50,9.9,1.3
1.29583333,91.9,0.0,20.579848,46,1013,23,,2.3
0.94230769,75.9,0.092126,18.119214,84,995.3,87,9.9,1.1
0.90412486,80.6,0.0,25.501116,57,1005,9,8.7,1
1.3772093,80.6,0.023622,10.513618,78,981.61,76,9.9,1.4
0.99278846,77,0.0,6.039738,33,829.39,84,9.9,1.6
0.81428571,92.3,1.556694,18.119214,44,1009.1,41,,1.9
1.12825059,70.2,0.0,25.501116,65,995.6,36,,1.6
0.48571429,64,0.0,31.093466,74,1009.3,87,9.9,2.4
0.83484848,95,0.047244,36.014734,46,1011.8,50,9.9,2.1
0.74573055,60.8,0.186614,25.501116,93,832.3,100,9.9,0.9
1.12473868,66.7,0.0,36.014734,66,995.9,0,,2.6
0.55587121,68,0.047244,12.974252,83,965.8,100,5,1
0.7443609,85.3,0.0,20.579848,51,975.9,87,9.9,1.2
1.35321637,76.1,0.092126,10.06623,69,1009.2,100,,0.8
0.67507003,77.4,0.0,7.605596,78,1008.8,100,,0.9
0.67965368,68,0.047244,12.974252,82,1001.3,24,8.7,1.7
1.04866562,77,0.0,7.605596,73,994.5,87,9.9,1.4
0.90417457,106,0.0,23.040482,18,966.1,25,9.9,1.7
0.53947368,68,0.0,33.5541,63,1009,25,9.9,2.6
0.58238884,75.9,0.0,15.434886,68,991,25,9.9,1.5
0.6271777,75,0.0,28.632832,44,992.1,25,9.9,1.6
0.96959459,75,0.0,12.974252,64,1007.4,0,9.9,2.4
0.48566748,80.8,0.0,25.501116,39,1006.5,69,,1.8
0.37857143,73.9,0.0,25.501116,48,997.2,50,9.9,1.8
0.73822302,80.6,0.023622,15.434886,44,828.9,87,9.9,1.3
0.81653746,78.1,0.0,10.513618,51,1014.2,50,9.9,3
0.86153846,68,0.0,36.014734,70,992,87,9.9,1.6
0.47272727,77,0.13937,15.434886,71,1004.7,87,9.9,0.9
0.98483849,66.2,0.023622,12.974252,88,1003.1,99,8.7,2.5
1.0491453,86,0.0,15.434886,43,989.3,0,9.9,2.3
0.47445887,64.9,0.0,38.475368,70,1009,50,9.9,2.7
0.57972351,71.1,0.0,28.632832,50,965.5,87,9.9,1.7
0.25241379,82.4,0.0,20.579848,65,972.7,87,9.9,1.8
0.69123669,102.9,0.0,23.040482,22,967.4,87,9.9,0.9
0.69473684,104,0.115748,18.119214,23,967.4,87,9.9,0.8
0.57603687,80.2,0.0,23.040482,41,1007.7,12,,2.1
0.84498208,87.1,0.0,18.119214,44,988,0,9.9,2.7
0.46941046,73.9,0.0,31.093466,51,990.3,87,9.9,2.8
0.39354839,64.9,0.047244,12.079476,78,1004.1,100,9.9,0.8
0.73283706,81,0.0,25.501116,47,1007.7,25,9.9,2.5
0.58359133,73,0.0,15.434886,44,965.8,50,9.9,2.9
0.56862745,80.4,0.0,20.579848,40,975.6,25,9.9,3.6
0.62962963,82.4,0.0,31.093466,32,827.7,87,9.9,2.1
0.95686274,72,0.0,7.605596,66,1007.1,50,9.9,1.1
1.04375,81,0.0,20.579848,49,987.5,0,9.9,1.1
0.87037037,66,0.0,36.014734,67,1010.6,50,9.9,2.6
0.60197368,82,0.0,15.434886,42,1012.1,0,9.9,3
0.66177908,71.6,0.0,12.974252,68,999.7,52,8.7,1.2
0.66190476,79,0.0,25.501116,45,996.2,0,9.9,3.5
0.54010695,79,0.0,10.513618,66,992.3,0,9.9,1.4
0.61803714,73.9,0.0,10.513618,63,1007.8,87,9.9,1.8
